Reviews,Sentiment
"chỗ gửi xe xa với khách sạn, thang máy thì hư. tôi đã già rồi, còn phải leo lên tận tầng 5 ):.",negative
"khách sạn louis có dịch vụ ok. dịch vụ phòng đạt tiêu chuẩn, vệ sinh phòng ốc sạch sẽ, gọn gàng, đầy đủ tiện nghi. phòng như vậy, theo cá nhân tôi thấy là đạt tiêu chuẩn và tương xứng với giá cả. giá không phải là cao lắm. nên cũng không đánh giá nhiều về dịch vụ, khách sạn ở mức 8 điểm. nhân viên cũng lịch sự, nhiệt tình. vị trí đi lại thuận tiện. dịch vụ không có gì phàn nàn.",positive
"khách sạn không có wifi, không có chỗ gửi xe. nhân viên ăn cắp đồ của khách, phục vụ cực kỳ tệ. tôi sẽ không bao giờ trở lại.",negative
"căn phòng tôi ở khách sạn louis thì có điều hòa hoạt động chưa được tốt, máy chạy yếu, nên nghỉ ngơi cũng chưa thoải mái, khá bất tiện về điều này. nhưng vệ sinh phòng thì cũng sạch sẽ  tiện nghi có đầy đủ. về nhân viên thì không có gì phàn nàn, lịch sự, vui vẻ, nhìn chung là dịch vụ cơ bản ổn, giá cũng khá phù hợp. tôi khá hài lòng khi nghỉ tại đây.",positive
"khách sạn bẩn, không làm vệ sinh mỗi ngày.",negative
"nhìn chung khách sạn có vị trí cũng dễ dàng tìm kiếm, phòng ốc có tiện nghi hiện đại và phục vụ tận tình. chúng tôi được đón tiếp chu đáo và tận tình đã tạo được ấn tượng tốt khi nhắc đến chuyến đi và dịch vụ này.",positive
"phòng dơ, gián bò lung tung.",negative
"tôi có dịp nghỉ ngơi một đêm tại khách sạn kim yến và tôi cảm thấy hài lòng về chất lượng dịch vụ tại đây. phòng ốc tại đây sạch sẽ, tiện nghi đầy đủ. thái độ nhân viên lịch sự, phục vụ tốt. chi phí hợp lí và thuận tiện đi ra sân bay cũng như các khu vực khác.",positive
tiện nghi của phòng quá kém. đến cả dao cạo râu cũng không có.,negative
"khách sạn louis khiến tôi rất hài lòng. bởi nó có chất lượng khá tốt, phù hợp với giá tiền. lúc vào tôi được nhân viên đón tiếp niềm nở, nhanh chóng giao phòng cho tôi. căn phòng đó quét dọn sạch sẽ, tiện nghi cơ bản đầy đủ. ngoài ra tôi thích món ăn sáng tại khách sạn  đầu bếp chế biến hấp dẫn và đa dạng món cho tôi lựa chọn.",positive
nhân viên không lịch sự với khách hàng.,negative
"theo cá nhân tôi đánh giá thì dịch vụ ở khách sạn louis cũng ổn. phòng ổn, ở cũng được, vệ sinh sạch sẽ, đầy đủ tiện nghi. nhân viên thì lịch sự, thân thiện. mọi thứ ở mức khá. không có gì phàn nàn cũng không có gì nổi bật, tôi thấy giá như. vậy là hợp lý, tôi hài lòng khi nghỉ tại đây. vị trí khách sạn cũng thuận tiện cho việc đi lại của tôi.",positive
giá tiền quá đắt.,negative
"khách sạn rất đẹp, quyết định nghỉ ngơi tại khách sạn này thì tôi hài lòng tuyệt đối. nhân viên có thái độ phục vụ khách hàng chuyên nghiệp. cơ sở vật chất, tiện nghi cần thiết đầy đủ. phòng ốc được giữ gìn vệ sinh  chu đáo.",positive
"khách sạn khá bẩn, phòng ốc tương đối nhỏ.",negative
"tôi cảm thấy hài lòng khi ở đây. vì khách sạn có cơ sở vật chất khang trang, không gian sạch sẽ nên tôi ở cũng thoải mái lắm.",positive
không gian phòng hơi ngộp làm người ở không thoải mái.,negative
"tôi thấy khách sạn có vị trí tốt, phòng ốc khang trang cà sạch sẽ, thái độ phục vụ tận tình chu đáo. nhìn chung tham quan đà nẵng và chọn được dịch vụ có chất lượng đã tạo được ấn tượng đáng nhớ về nơi này và sẽ trở lại nếu có dịp.",positive
"giá cả cao,chất lượng kém.phục vụ tồi tệ.",negative
"khách sạn louis có vị trí toạ lạc ngay trung tâm thành phố đà nẵng nên rất thuận lợi và dễ dàng di chuyển. nhân viên phục vụ nhiệt tình, chu đáo hỗ trợ khách. với lại phòng ở khách sạn này tương đối rộng và sạch sẽ.",positive
"tôi rất hài lòng về chất lượng dịch vụ ở khách sạn louis này. nội thất tiện nghi rất mới, sạch sẽ. nhân viên thì phục vụ chuyên nghiệp. đặc biệt, vị trí gần trung tâm nên đi đâu cũng thấy gần. tôi thấy khách sạn này rất được. tôi sẽ giới thiệu với bạn bè về khách sạn này.",positive
"không gian: chật hẹp, có chút gì đó cổ xưa. nhưng không đẹp mắt. bàn ghế có mấy booth riêng ngồi nhìn xấu xí. cảm giác như lạc về thời nguyên thủy.",negative
"đội ngũ nhân viên rất chuyên nghiệp, rất quan tâm đến khách hàng. đặc biệt khách sạn có thiết kế theo phong cách hoàng gia tạo nên không gian nguy nga, lộng lẫy.",positive
"quán phần lớn là tây. mọi người ngồi ăn bên ánh đèn cầy, ly rượu vang, nói chuyện nhỏ nhẹ. giá cả cũng cao.",negative
"phòng của khách sạn được thiết kế rất đẹp, sang trọng và độc đáo. tiên nghi trong phòng được trang bị các thiết bị hiện đại. nhân viên thì nhiệt tình, hiếu khách. vị trí ngay khu trung tâm thành phố nên đi đâu cũng tiện.",positive
món ăn ít.,negative
"khách sạn louis tọa lạc tại trung tâm thành phố đà nẵng, được thiết kế theo phong cách châu âu trang nhã. phòng ốc được trang bị đầy đủ tiện nghi. đồ đac rất mới và hiện đại. tôi thấy khá hài lòng.",positive
"phòng rất nóng. khó chịu, không khí không trong sạch.",negative
"tôi đánh giá khách sạn kim yến tốt. chất lượng những dịch vụ khách sạn đang cung cấp ổn. các bạn nhân viên khách sạn họ phục vụ khách hàng tốt. trang thiết bị, tiện nghi cần thiết đầy đủ. khâu vệ sinh được chú trọng.",positive
phòng ốc sạch sẽ và không có vấn đề gì. tuy nhiên có phát sinh khi check out. nhân viên lễ tân bên khách sạn không cho tôi check out. vì chưa tìm được tài khoản của mytour thanh toán. tôi thấy hơi phiền về việc này.,negative
"với giá cả rất hợp lý mà chất lượng và cách phục vụ rất tốt. tiện nghi thật đầy đủ, phục vụ chu đáo giá cả thì phù hợp. tôi cảm thấy hài lòng khi chọn nơi này để nghỉ chân và sẽ tiếp tục sử dụng dịch vụ này nếu có cơ hội. tôi hoàn toàn hài lòng khi đến ở khách sạn này.",positive
khách sạn lúc đầu là 3 sao. sau đó rớt 1 sao và thành 2 sao thật.,negative
"khách sạn  eden plaza đà nẵng có chất lượng dịch vụ tốt khiến tôi hài lòng. những bạn nhân viên khách sạn họ nhiệt tình, niềm nở với khách hàng. phòng ốc được giữ vệ sinh sạch sẽ, tiện nghi, trang thiết đầy đủ.",positive
vật dụng trong phòng thường bị hư hại ít nhiều.,negative
"khách sạn eden plaza đà nẵng có thiết kế nội thất khang trang, không gian chung sạch sẽ, thoáng mát. cộng với bữa sáng tốt, phục vụ món ăn đa dạng và khẩu vị thức ăn cũng phù hợp nên tôi thấy. vậy rất ok.",positive
giá cả mắc.,negative
"do hết phòng ngoài biển nên chúng tôi chuyển vào thành phố , khách sạn này khá ổn  đồ ăn ngon , nhân viên thân thiện.",positive
đồ ăn sáng tệ.,negative
"khách sạn cũng được, ở trung tâm thành phố, gia đình tôi chỉ lưu lại một đêm ở đây, nói chung mọi thứ đều suôn sẻ.",positive
"cảnh quang không đẹp, xung quanh toàn cao ốc.",negative
"tôi hoàn toàn hài lòng với khách sạn trong khoảng thời gian lưu trú tại đây. có thể vẫn còn chưa đủ dài để đánh giá đúng nhất. nhưng nói một cách khách quan thì đây là một khách sạn đáng để bạn lựa chọn cho chuyến công tác của mình. khách sạn sạch sẽ, thiết kế nội thất ấm cúng, tiện nghi tốt, vị trí thuận tiện, nhân viên lịch sự.",positive
khách sạn luôn dọn dẹp qua loa. chẳng hạn có những lúc không thay cả ga giường.,negative
"sau khi ở trong hội an, khách sạn louis tuyệt đối sang trọng so với ở khu hội an. đúng, có rất nhiều để làm ở đà nẵng. nhưng chúng tôi cần một chút nghỉ ngơi sau khi đi du lịch sau một vài tháng. các bữa ăn sáng bao gồm. trong gía khá thú vị, có nhiều món để ta lựa chọn. nhân viên thân thiện, sẽ cung cấp cho chúng tôi bất cứ thứ gì chỉ. trong giây lát. họ quá chu đáo. quang cảnh nơi đây cũng rất đẹp và lãng mạn.",positive
chất lượng phòng ốc không được tốt.,negative
"eden plaza có chất lượng đúng với số tiền tôi đã trả. do đó tôi không đòi hỏi gì nhiều và hài lòng với những dịch vụ mình nhận được. nội thất trong phòng bố trí cũng hợp lý tạo không gian rộng rãi cho căn phòng. vị trí tốt, gần trung tâm tôi đi lại rất tiện. ngày sau có đi đà nẵng tôi sẽ cân nhắc khách sạn này.",positive
"khách sạn thì dơ. đồ ăn thì tệ, phòng ốc thì kín,nói chung sẽ không bao giờ quay lại đây.",negative
"khách sạn eden plaza đà nẵng phục vụ bữa sáng phong phú với nhiều sự lựa chọn các món ăn. tiện nghi trong phòng được trang bị đầy đủ, dọn phòng kỹ càng. phục vụ lịch sự nên tôi thấy hài lòng khi ở đây.",positive
khách sạn quá sức tệ.,negative
"tôi nhận thấy mọi thứ từ phòng ốc đến cung cách phục vụ đều tốt và tôi đều hài lòng. chỉ có 2 vấn đề mà tôi chưa ưng ý đó là việc hát karaoke khá muộn, ồn ào gây ảnh hưởng việc nghỉ ngơi. nếu có thể hạn chế giờ hát. hoặc cách âm tốt hơn sẽ ok. nhưng sau khi tôi góp ý họ cũng đã hạn chế lại. với lại căn phòng tôi ở dãy phía sau nên mùi thức ăn xông thẳng vào phòng, tôi nghĩ họ nên xem lại hệ thống hút mùi.",positive
đón tiếp khách hàng không chu đáo và rất sơ sài.,negative
"ở khu vực silver creek city resort này thì hơi vắng vẻ nên cũng khá buồn. dịch vụ chung thì ok, nhân viên phục vụ tốt, phòng ở sạch sẽ, tiện nghi đầy đủ, đáp ứng được yêu cầu của khách. tuy nhiên  ăn sáng thì ít món. nhìn chung, dịch vụ cơ bản là ổn. giá cả khá hợp lý.",positive
"khách sạn có vị trí thuận tiện, nhân viên phục vụ cũng rât tận tình và chu đáo. tuy nhiên tiện nghi bên trong phòng chưa được đầy đủ và kiến trúc không đẹp. so với chất lượng phòng như vậy thì tôi thấy giá hơi cao.",negative
"khách sạn có giá cả phù hợp với chất lượng. phòng ốc rộng rãi thoáng mát vệ sinh sạch sẽ, thức ăn ở khách sạn hợp khẩu vị với tôi. vị trí gần trung tâm cũng khá thuận tiện khi đi lại. nhìn chung cảm thấy hài lòng khi sử dụng dịch vụ ở đây.",positive
khách sạn hơi bừa bộn.,negative
"tôi đã ở khách sạn eden plaza đà nẵng 03 ngày. theo tôi thấy, đây là một khách sạn tốt, sạch sẽ, phòng ngủ đầy đủ tiện nghi, yên tĩnh, rất thích hợp để nghỉ ngơi. tôi không có gì phàn nàn khi ở đây.",positive
bình dân.,negative
"phòng sạch đẹp, nội thất sang trọng, thức ăn ngon, nhân viên nhiệt tình. vị trí khách sạn lại rất thuận tiện để đi tham quan, di chuyển ra sân bay cũng rất gần.",positive
"khách sạn chật lối đi cầu thang hơi tối, đã. vậy các bật thang còn màu sẫm nếu nhìn sơ sơ qua thì có thể dễ bước nhầm , trượt chân, nên có tình trạng khác phục.",negative
"phù hợp với giá tiền. không gian rộng đẹp, tiện nghi tốt và đầy đủ. tôi hài lòng và sẽ quay lại khi có điều kiện.",positive
đồ dùng điện trong phòng bị hư hỏng sẵn.không sử dụng được một số đồ cần thiết như mấy sấy v.v.,negative
"xét về vị trí thì khách sạn  eden plaza đà nẵng rất thuận tiện. phòng rộng, view xung quanh đẹp. giá cả rất phù hợp nên tôi không có lý lo nào để từ chối nếu lần sau đến đà nẵng.",positive
"nhân viên phục vụ làm việc chậm. tiếp viên chậm, lao công dọn chưa sạch.",negative
"phòng kiểu căn hộ rất phù hợp với gđ có trẻ nhỏ. thoáng mát, có chỗ vui chơi chung. nhân viên thân thiện, vị trí đi đâu cũng gần.",positive
giá cả không hợp lý khá đắt. nhưng không thỏa đáng với số tiền bỏ ra.,negative
"nhân viên rất nhiệt tình, thân thiện. phòng tốt. bể bơi sạch. khách sạn đi khoảng 2km tới biển mỹ khê, 8km đến non nước. không ngắm được sông hàn về đêm (cách cầu trần thị lý khoảng 1km).",positive
phòng nóng và không có hướng gió của biển.,negative
"tôi cảm thấy rất hài lòng khi ở khách sạn, có đội ngũ nhân viên phục vụ rất tốt, nhiệt tình và thân thiện. phòng ở đây rất rộng tạo cho  tôi cảm giác thoải mái. nhân viên luôn ân cần và giúp đỡ tôi những thứ tôi yêu cầu. lần sau nếu có đi du lịch thì tôi cũng sẽ nhờ mytour đặt phòng ở khách sạn này.",positive
"khách sạn đối diện bờ biển vũng tàu, gió lạnh.",negative
"khách sạn có kiến trúc đẹp, trang thiết bị đầy đủ và hiện đại. tất cả mọi dịch vụ tại khách sạn đều khiến tôi hài lòng. những kỳ nghỉ tiếp theo tôi sẽ tiếp tục chọn lựa khách sạn này cũng như sự phục vụ tận tình của các bạn nhân viên mytour.",positive
"dra trãi giường dơ , xấu và bị lủng lỗ.",negative
"một chuyến đi khó quên, khách sạn rất đẹp. phòng ốc sang trọng, tiện nghi đầy đủ. tôi hài lòng khi được bạn phương myotur.vn tư vấn khách sạn này. nhân viên phục vụ thân thiện và nhiệt tình. gần khu ăn uống và đi lại tham quan các điểm du lịch chính.",positive
"khách sạn open đà nẵng: bữa sáng tệ. các món lặp đi lặp lại, không thay đổi.",negative
"dịch vụ tại khách sạn icon 36 saigon ok.  phòng ốc sạch sẽ, tiện nghi đầy đủ cũng như các trang thiết bị cơ bản. nhân viên lịch sự. vị trí ngay gần trung tâm. nhưng không gần chổ mà tôi hay đi  giá cả cũng hợp lí.",positive
"khung cảnh tương đối. nhân viên không thân thiện, tắm biển không thuận lợi. bữa sáng chưa đa dạng.",negative
"dịch vụ ở silver creek city resort ok, tôi khá hài lòng khi nghỉ tại đây, nhân viên resort đón tiếp, hỗ trợ cũng nhiệt tình, vui vẻ, lịch sự. về dịch vụ phòng cũng đạt tiêu chuẩn, sạch sẽ, đầy đủ tiện nghi, các tiện ích kèm theo đáp ứng được yêu cầu của khách. giá cả đặt qua mytour khá là hợp lý.",positive
"ăn sáng tệ, không phong phú. tiện nghi phòng không tốt. mình không hài lòng khi nghỉ tại đây. tuy nhiên vẫn cảm ơn mytour vì đã tư vấn đặt phòng nhiệt tình cho mình.",negative
"khách sạn toạ lạc tại trung tâm thành phố nên thuận tiện để đi lại cũng như mua sắm. tiện nghi đầy đủ, phòng ốc sạch sẽ. nhân viên phục vụ ở khách sạn nhiệt tình và thân thiện. giá cả phù hợp với mọi đối tượng. dịch vụ nơi đây tạo cho tôi cảm giác khá thoải mái , tôi thấy hài lòng.",positive
giá phòng khách sạn dịp lễ mắc hơn bình thường.,negative
"tôi hoàn toàn hài lòng về chất lượng khách sạn. phòng rất đẹp, tôi hoàn toàn hài lòng với tất cả mọi dịch vụ ở khách sạn. không có điểm nào đáng để phàn nàn. trong thời gian tôi nghỉ ngơi ở đây.",positive
"cảnh quan quá xấu, ở ngay. trong cùng.",negative
"mình rất hài lòng về khách sạn cũng như nhân viên phục vụ khá nhiệt tình, phòng ốc sạch sẽ, chất lượng phù hợp với giá tiền  mình bỏ ra. vi trí khách sạn cũng ngay trung tâm, tiện cho tôi đi lại và di chuyển.",positive
phòng hẹp.,negative
khách sạn này rất yên tĩnh vị trí gần trung tâm đi khoảng 3km là tới. khách sạn này đã và đang tu sửa. nhưng mình thấy chỉ ở mức 3 sao. nhân viên phục vụ  chu đáo và nhiệt tình.,positive
cơ sở vật chất xuống cấp. lâu ngày không bảo trì.,negative
tôi rất hài lòng về dịch vụ này.,positive
phòng ko có cửa sổ bí bách ko thoải mái.,negative
"khách sạn tốt, khu vực thuận lợi. phòng sạch sẽ nhân viên nhiệt tình thân thiện. mytour phục vụ tốt nhiêt tình. mình đặt cho người nhà đi nên cũng ko thấy phản hồi gì cả.",positive
"khách sạn nhìn ok. nhưng phòng ốc dơ bẩn thua cái ổ chuột  bên trong tường gián rít chuột bọ tùm lum tùm la. giá cả, cảnh quang thì ok. nhưng nhân viên thì không chịu lau dọn + giải quyết vấn đề rõ ràng cho mình. lần nào mình kêu cũng trả lời lòng vòng quanh co để đánh trống lãng để khỏi làm. tiện nghi thì 0 10 điểm tại. vì ở trong cái khách sạn này cực kì bức rức khó chịu và tôi không recommend cái khách sạn này cho ai hết.",negative
"phòng anh ở là standard nên hơi nhỏ 1 chút. nhưng có cửa sổ nhỏ  nếu đóng lại thì hơi nóng. ngoài ra khách sạn phục vụ tốt không có gì phiền lòng cả. từ khách sạn ra sân bay khoảng 3km rất thuận tiện, khách sạn gần cầu thị lý, nói chung dễ đi lại tham quan thành phố. anh lần đầu tiên sử dụng dịch vụ của mytour nên cũng hơi ngại vì mytour làm việc qua mạng. nhưng sau lần này thì anh hoàn toàn tin tưởng và nếu có cơ hội đi du lịch  anh sẽ nhờ các em tư vấn nữa.",positive
"khách sạn không có chỗ để xe. một số nơi để xe dắt không cẩn thận khi trả xe bị gãy biển số, hư dè xe, hỏng kính.",negative
"chúng tôi có chuyến du lịch tại đà nẵng. và đã nghĩ tại eden.khách sạn rất mới và dịch vụ cũng rất tốt,nhân viên khá là thân thiện và nhiệt tình,phòng cũng rất đẹp,không gian bên ngoài cũng không kém phần gì.nói chugn tôi rất hài lòng về khách sạn này.cám ơn mytour.",positive
"phòng ốc: thoáng mát, đầy đủ tiện nghi, sạch sẽ, thơm tho.",negative
tốt  tuy nhiên bữa sáng cần đa dạng hơn. có thực khách chưa đông nên buổi sáng thức ăn chưa đa dạng lắm.,positive
khách sạn khuôn viên quá nhỏ.,negative
lựa chọn tuyệt vời cho chuyến đi của bạn. tuy nhiên  với gia đình có trẻ nhỏ như chúng tôi. chúng tôi mong muốn ks có nhiều ko gian hơn cho hoạt động của các cháu.,positive
wifi yếu.,negative
căn phòng đầu tiên không mở cửa sổ được nên sau đó tôi chấp nhận phụ thu để nâng cấp sang hạng phòng cao hơn. nhân viên cũng bình thường. nhưng có thể. do đông quá nên tôi cũng thông cảm được vấn đề này.,positive
"mọi thứ đều tốt. nhưng ăn sáng thì... món ăn không phong phú  gia đình tôi đến đây lần nào cũng chỉ mấy món quen thuộc. có thể hôm tôi check out là chủ nhật, hơi đông khách nên check out cũng hơi khó khăn.",negative
"nhân viên phục vụ tận tình. bể bơi rộng rãi, bữa sáng chưa được ngon và không có nhiều lựa chọn lắm. gía tốt cho phòng rộng rãi, sẽ quay lại lần sau.",positive
khách sạng không được đẹp sẽ khiến ngươi thuê thấy lo lắng và không có thiện cảm.,negative
"trong   thời gian tôi ở eden, gia đình tôi thấy hài lòng với phong cánh phục vụ   của nhân viên lễ tân tại khách sạn. hồ bơn sạch sẽ, thức ăn ngon. tuy   nhiên cần cải thiện dịch vụ spa vì nhân viên ko nhiệt tình và ko thân   thiện.",positive
không thoáng mát.,negative
khách sạn đẹp lắm. nhân viên thân thiện nhiệt tình làm mình cùng gia đình rất hài lòng. cảm ơn mytour đã đặt phòng giúp mình.,positive
giá cả hơi đắt so với mặt bằng chung. lại còn bài trí hơi thiếu logic.,negative
lựa chọn tuyệt vời cho chuyến đi của bạn. tuy nhiên  với gia đình có trẻ nhỏ như chúng tôi. chúng tôi mong muốn ks có nhiều ko gian hơn cho hoạt động của các cháu.,positive
"giá cả quá mắc. không xứng đáng với giá trị. phòng ốc thiếu tiện nghi, hơi bẩn.",negative
về mặt quang cảnh thì tôi không có ý kiến gì. tuy nhiên tôi không hài lòng về nhân viên phục vụ ở đây vì trong khi check out tôi có để quên 1 đôi dép trên phòng. nhưng khi hỏi lại thì nhân viên ở đây lại 1 mực chối (nói là không tim được). tôi rất thích đôi dép ấy. hi vọng không khách nào gặp phải trường hợp tương tự như tôi.,positive
"chỗ ở tiện nghi , không gian phù hợp. nhưng thái độ của nhân viên không tốt   sử dụng những lời lẽ thiếu lịch sự   không tôn trọng khách hàng. không muốn quay lại lần nào nữa.",negative
"nhân viên phục vụ rất tốt. khách sạn tiện nghi, trừ dịch vụ spa chưa đạt chất lượng tốt.",positive
phòng không được thơm.,negative
nói chung là hài lòng. thực đơn ăn sáng phong phú hơn nữa thì tốt hơn. thực đơn room service nên có sẵn. trong phòng.,positive
"quang cảnh không giống quảng cáo , không đẹp.",negative
"tôi thấy phòng của khách sạn sạch sẽ thoải mái, nhân viên khách sạn tận tình, gần trung tâm nên tôi đi chơi cũng dễ dàng và thuận lợi.",positive
giá phòng cao hơn so với các khách sạn gần đó.,negative
"điểm chưa tốt là thời điểm tôi ở thì ồn ào, cách âm chưa được tốt. về phần phòng ốc thì được giữ gìn vệ sinh sạch sẽ và trang bị tiện nghi, nội thất đầy đủ. khâu vệ sinh được khách sạn chú ý khá là sạch sẽ.",positive
cơ sở hạ tầng chưa phù hợp với giá.,negative
"tôi có đặt phòng tại khách sạn romeliess vũng tàu để lưu trú. dịch vụ ở đây ok, khá ổn, vị trí đi lại thuận tiện. giá cả như vậy thì thấy cũng khá hợp lý. tôi cảm thấy hài lòng khi sử dụng dịch vụ ở đây.",positive
"các bữa ăn phục vụ quá trễ, thường thì khách phải ra ngoài ăn. vì quá đói ^^. buffet còn quá ít món ăn(chắc. do khách sạn mới) :)).",negative
"tuy thời gian lưu lại silver creek city resort không lâu lắm nhưng nhìn chung  tôi cảm thấy hài lòng và thoải mái. bởi vì không gian thoáng mát, khuôn viên rộng rãi. cộng với điều kiện ở tiện nghi, sạch sẽ.",positive
khách sạn nằm trên phố cổ nên chỗ đỗ xe không được tiện lắm.,negative
"nhân viên dọn dẹp vệ sinh phòng ốc sạch sẽ, gọn gàng. thái độ phục vụ của nhân viên nhiệt tình. về tổng quan tôi cảm thấy chất lượng dịch vụ khách sạn romeliess vũng tàu này tốt, tôi sẽ giới thiệu bạn bè về nơi này.",positive
"hồ bơi không được chăm sóc chu đáo, nước không sạch sẽ lắm.",negative
"nhìn chung, chất lượng khách sạn cũng được so với chi phí đã bỏ ra. nhân viên họ phục vụ  khách hàng vui vẻ, nhiệt tình. trang thiết bị, vật dụng cần thiết đầy đủ. phòng ốc được chú ý giữ gìn vệ sinh sạch sẽ.",positive
nhân viên còn chưa nhiệt tình.,negative
"tôi thấy chất lượng dịch vụ của khách sạn romeliess vũng tàu này cũng được. phòng gọn gàng và sạch sẽ, trang bị đầy đủ tiện nghi. tuy nhiên  tôi thấy cũng bất tiện khi phòng có cửa chung với phòng khác.",positive
phòng vip thì to gần bằng cái chung cư cỡ nhỏ (gần 50m2) bao gồm phòng ngủ riêng biệt với phòng khách. tối trước khi đi ngủ nằm uống rượu vang coi tivi với gấu ở phòng khách thì còn gì bằng.,negative
"vị trí thuận tiện cho việc đi lại, giá cả cũng hợp lý, phù hợp với nhu cầu sử dụng của tôi. phòng ốc được dọn dẹp vệ sinh sạch sẽ, gọn gàng, tiện nghi. nhìn chung, tôi đánh giá chất lượng dịch vụ của khách sạn này tốt.",positive
"giá cao so với dịch vụ, với cùng giá này tôi có thể ở một khách sạn tốt hơn.",negative
nhà vệ sinh cũ kỹ. đồ dùng lâu năm cũ.,negative
"vừa rồi, tôi có đặt phòng giúp người quen tại khách sạn này. sau khi về thì họ không phàn nàn gì về những dịch vụ khách sạn này đang cung cấp đến khách hàng. do đó, tôi có thể đánh giá khách sạn này ở mức khá.",positive
"phòng còn ồn ào, còn nhiều người làm ồn ngoài hành lang.",negative
nhìn chung dịch vụ khách sạn này cũng khá ổn. nhưng chỉ có điều phòng ăn hơi nhỏ nên cảm thấy hơi chật chội khi có khách đông  thức ăn ngon và đa dạng. phòng của tôi mọi thứ đều tốt chỉ có duy nhất nước hơi yếu. nhân viên phục vụ thân thiện tôi cũng khá hài lòng về dịch vụ cũng như chuyến đi này.,positive
"khách sạn có hồ bơi, đây là tiêu chí mình chọn khi đến ở. một phần khác là. do đọc đánh giá của cả nhà. nhưng mọi người đánh giá cao quá là mình bị hụt hẫng!. .",negative
chất lượng bữa sáng chỉ ở mức tạm ổn. chứ cũng không có món gì nổi bật lắm. cảm nhận chung của tôi khi ở khách sạn romeliess vũng tàu thì chất lượng dịch vụ tốt. không có gì trục trặc khiến tôi phàn nàn.,positive
bãi biển rộng đẹp. hồ bơi sạch đẹp. buff sáng đơn giản. nhưng đầu bếp nêm nếm ngon.,negative
"nhìn chung thì tôi thấy chất lượng và dịch vụ của khách sạn này được. với mức giá như vậy thì căn phòng mà tôi ở cũng khá là hợp lý. nhân viên phục vụ nơi đây tương đối dễ gần, hòa đồng và thân thiện với tôi.",positive
"vị trí xa biển. phòng nhỏ không tiện nghi như nhà trọ. giá cao hơn so với chất lượng từ cơ sở vật chất cho đến dịch vụ,...",negative
tôi có đặt phòng tại khách sạn romeliess vũng tàu và sau khi ở đây tôi có vài nhận xét sau. phòng ốc cũng tạm được. vì theo tôi phòng cũng cũ. nhân viên phục vụ thái độ nhiệt tình. vị trí đối diện biển nên thuận tiện cho việc tắm biển và buffet sáng cũng khá đa dạng. tuy nhiên chỗ để xe ôtô hơi chật.,positive
"bữa sáng không có món nào mới, chỉ toàn bánh mì, hủ tiếu, ...",negative
"để thay đổi không khí tôi đã chọn silver creek city resort để nghỉ ngơi và cũng thấy thoải mái với thời gian lưu lại đây. tiện ích để khách hàng giải trí đầy đủ, nhà hàng nấu ăn ngon, căn phòng cũng tiện nghi và sáng sủa. đội ngũ nhân viên làm việc được. chi phí đã trả là hợp lý, tôi không than phiền điều gì.",positive
"phòng hướng phố rất ồn ào từ 5h sáng tới tận nửa đêm. bởi tiếng xe cộ. phòng chỉ dừng ở mức tạm được chứ không tốt. drap giường dơ, nhà vệ sinh có mùi hôi. bữa sáng khá được. nhân viên thân thiện, ân cần.",negative
"ngoài bữa sáng chưa được ngon cho lắm thì những dịch vụ khác tôi nhận thấy ok. cho phí hợp lý. nhân viên khách sạn họ vui vẻ, nhiệt tình với khách hàng. phòng ở vệ sinh sạch sẽ. trang thiết bị, tiện nghi đầy đủ.",positive
bữa ăn ít và ăn không ngon.,negative
"tôi hài lòng khi nghỉ tại khách sạn romeliess vũng tàu này, dịch vụ chung tốt và tương xứng với giá cả. phòng ở sạch sẽ, đầy đủ tiện nghi, phòng ở đạt tiêu chuẩn. nhân viên thì lịch sự, thân thiện. mọi thứ đều ok. vị trí đẹp. giá cả như vậy là tốt.",positive
không như hình ảnh quảng cáo.,negative
"phòng ở vệ sinh sạch sẽ, tiện nghi, cơ sở vật chất được cung cấp khá đầy đủ.",positive
thái độ nhân viên không tốt.,negative
"nhìn chung dịch vụ khách sạn romeliess vũng tàu có phòng ốc khang trang và sạch sẽ, thái độ phục vụ nhiệt tình chu đáo.",positive
phòng ốc k sạch sẽ.,negative
"khách sạn đang cung cấp dịch vụ đến khách hàng khá tốt. phòng ở được giữ vệ sinh sạch sẽ, trang thiết bị, cơ sở vật chất cơ bản đầy đủ. những bạn nhân viên nơi này phục vụ khách hàng tốt, vui vẻ, lịch sự.",positive
sài gòn đã nóng rồi còn gắn thêm lò sưởi.,negative
"khách sạn romeliess vũng tàu có những dịch vụ tôi thấy ok. phòng ở được giữ vệ sinh sạch sẽ, tiện nghi, nội thất. trong phòng khách sạn trang bị đầy đủ vầ nhân viên nơi này họ phục vụ nhiệt tình, thân thiện với khách hàng.",positive
phục vụ quá tệ. đồ ăn quá dở không có thức ăn cho người ăn kiêng.,negative
"vừa rồi tôi có đặt phòng ở khách sạn romeliess vũng tàu, nơi này có những dịch vụ ok lắm. phòng ở vệ sinh sạch sẽ, tiện nghi, nội thất. trong phòng đầy đủ và nhân viên nơi này nhiệt tình, lịch sự với khách hàng.",positive
"phòng cũ, tường bị nứt nẽ. có 1 một vài chổ hở sáng, không được riêng tư. phòng có mùi hôi.",negative
"cám ơn mytour ,   phòng view biển giống như tôi đã chọn , phục vụ tốt.",positive
phòng hơi nhỏ.,negative
