Reviews,Sentiment
không chi tiết nhiều về phần bài tập .,negative
thầy giảng bài tận tâm .,positive
bài tập khó .,negative
nhiệt tình của giáo viên áp dụng vào thực tiễn mặc dù không trong giờ học nhưng vẫn giải đáp tận tình .,positive
cần cải thiện đề thi thực hành cuối kỳ để sinh viên ở mức trung bình có thể lấy điểm trung bình .,negative
cô giảng bài rất dễ hiểu .,positive
"phòng học còn bụi và nóng , máy chiếu tuy vẫn nhìn được nhưng như vậy vẫn là mờ , ngồi xa sẽ không thấy .",negative
"cô dạy nhiệt tình , không gì tốt hơn ở cô .",positive
"cô nói nhiều những vấn đề đơn giản không cần giải thích nữa , cô không đảm bảo thời gian dạy trên lớp , hay đến trễ và sinh viên phải chờ .",negative
cô rất vui tính và quan tâm nhiều đến sinh viên .,positive
nhà trường cần trang bị máy chiếu tốt hơn được không ạ .,negative
"tận tâm , đi đúng giờ .",positive
thầy có phần hơi dễ tính .,negative
kết quả đạt được trong buổi thực hành hỗ trợ rất nhiều cho lý thuyết được học .,positive
thầy chưa hướng dẫn chi tiết .,negative
"cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay .",positive
"thầy nên cho về đúng giờ là khoảng 3h30 , thầy toàn cho về khoảng gần 5h , những bạn ở ngoài về tới nhà là tối rồi .",negative
giao nhiều bài tập để luyện tập .,positive
còn ít bài tập .,negative
"thầy giảng bài dễ hiểu , tận tâm , nhiệt tình .",positive
"giảng viên thực hành dạy qua loa , không để ý nhiều đến sinh viên .",negative
có 1 vài kiến thức thực tiễn hay .,positive
đề cương môn học cũng chưa có gây khó khăn trong việc sinh viên có thể chủ động tìm hiểu trước ở nhà .,negative
dạy đầy đủ kiến thức .,positive
"phòng thực hành quá bé , bụi bặm , quạt không quay , đề nghị phòng đào tạo chia ca thực hành nếu không sẽ không đủ chỗ ngồi .",negative
"thầy thân thiện , nhiệt tình , gần gũi .",positive
cần có phương pháp dạy hướng về sinh viên nhiều hơn .,negative
"thầy giảng hay , đưa ra đề bài sát với thực tế , giúp sinh viên thích thú hơn trong việc học .",positive
"giảng viên đứng lớp dạy chưa tròn trách nhiệm , còn hời hợt .",negative
thầy giảng bài dễ hiểu và hướng dẫn sinh viên rất nhiệt tình .,positive
em nghĩ là môn học này nếu thầy cho làm các đồ án thực tế áp dụng design pattern sẽ hay hơn và giúp chúng em hiểu sâu hơn thi lý thuyết .,negative
"cô rất quan tâm tới sinh viên , yêu cô .",positive
bức xúc vì môn học này .,negative
"giáo viên thân thiện , nhiệt huyết .",positive
"giảng viên nên cập nhật mới tài liệu , ví dụ video học tập hay bài giảng chẳng hạn .",negative
"dạy rất nhiệt tình , đây là môn học khó nhưng khi tôi học thì thấy nó vô cùng dễ hiểu .",positive
"thầy toàn dạy slide tiếng anh , đôi lúc thầy đọc mà có khi thầy còn không hiểu chứ huống chi sinh viên .",negative
"cô dạy nhiệt tình , mặc dù bài hơi khó hiểu .",positive
"em không học lớp này , không hiểu sao trong danh sách khảo sát của em lại có lớp này với giảng viên này .",negative
"giảng viên nhiệt tình , tận tâm , luôn đưa ra vấn đề nhiều chiều , định hướng cho sinh viên tốt !",positive
giọng thầy rất khó nghe .,negative
cô rất tận tâm .,positive
"nhiều khi hỏi giảng viên mà giảng viên phải lại coi cái đề , coi xong rồi còn nói "" chắc là cái này "" , "" em cứ thử đi "" .",negative
tận tâm hướng dẫn sinh viên .,positive
quá đúng giờ .,negative
"vui , có tổ chức thuyết trình .",positive
giáo viên hơi hiền với lớp nên lớp luôn ồn ào và không tập trung .,negative
giảng viên ôn đúng trọng tâm .,positive
"cần cung cấp thêm nhiều tài liệu , cả tiếng việt lẫn tiếng anh .",negative
thầy cung cấp các bài tập rất đúng thời điểm trong quá trình học tập .,positive
"hơn nữa , buổi thứ 2 nếu các nhóm làm chung buổi 1 nghỉ dẫn tới tình trạng không có người hợp tác .",negative
dạy nhiệt tình và tận tâm .,positive
dạy buồn ngủ !,negative
cô truyền đạt rất hay .,positive
cô dạy quá nhanh sinh viên không kịp tiếp thu !,negative
giáo viên giảng bài dễ tiếp thu .,positive
"giảng viên phát âm tiếng anh sai nhiều , rất khó nghe .",negative
"cô dạy nhiệt tình , giảng bài tập hay .",positive
môn này không có giảng dạy .,negative
"giảng viên nhiệt tình , vui tính .",positive
môn quan trọng mà có 3 tiết là hơi ít .,negative
"thầy rất tận tâm giảng bài , truyền đạt hay và có giọng giảng truyền cảm .",positive
nếu được em kiến nghị là muốn giảm số lượng tiết trong một buổi học 4 tiết thành 3 tiết được rồi !,negative
giảng dạy và cho làm bài tập đúng với chương trình và thực lực của sinh viên .,positive
"đề nghị trường xem xét lại nội dung đề thi cho phù hợp với thời lượng , bài nghe không rõ ràng gây nhiều khó khăn cho sinh viên .",negative
thầy nhiệt tình .,positive
giáo viên chưa chủ động giảng dạy khi lên lớp .,negative
thầy dạy hay dễ hiểu slide đáp ứng đủ để sinh viên hiểu về bài .,positive
thiếu tương tác với sinh viên .,negative
còn lại thì cô giảng dạy rất tốt .,positive
cần đặt câu hỏi cho sinh viên trong khi giảng dạy và thêm vào điểm cộng nếu sinh viên trả lời được .,negative
cô rất dễ thương và gần gũi .,positive
"giảng viên yêu cầu quá nhiều về việc hoàn thiện đồ án môn học , việc chấm chéo đồ án giữa các nhóm không hợp lý và không cần thiết .",negative
"thầy dạy tốt , lên lớp đúng giờ , và luôn tận tụy với học sinh .",positive
nhiều lúc em lên phòng và thấy lớp khác đang học khiến em hơi bối rối .,negative
"cô dễ thương và tích cực ôn bài sát với trọng tâm , giảng bài nhanh chóng và tập trung những phần cần thiết cho sinh viên dễ hiểu và tiếp thu .",positive
cần cải tiến cách học và cần cho sinh viên được thực hành và tiếp xúc với các công nghệ bảo mật nhiều hơn để sinh viên có thể vận dụng kiến thức đã học của mình .,negative
"giảng viên nhiệt tình , lên lớp đầy đủ .",positive
cần thống nhất nội dung học giữa lý thuyết và thực hành .,negative
"thầy rất tận tình , quan tâm đến sinh viên .",positive
"nhà trường nên cho sinh viên biết cụ thể nội dung , mục đích môn học ngay từ để giúp sinh viên hiểu rõ hơn về môn học sắp tới .",negative
"cô dạy rất nhiệt tình , dễ hiểu .",positive
phương pháp truyền đạt kiến thức tới sinh viên chưa được hiệu quả .,negative
"giảng viên giảng dạy có sự lôi cuốn , dễ hiểu , truyền đạt kiến thức tốt .",positive
hình thức thi đề đóng không phù hợp với môn học .,negative
cô rất nhiệt tình và vui tính ạ .,positive
"giảng viên dạy sai kiến thức về fork , giải thuật round robin , bài tập về chiến lược placement .",negative
chuyên môn cao .,positive
thầy nên hướng dẫn sinh viên thực hành thay vì ngồi im như giám thị gác thi thực hành .,negative
học cô có động lực ghê .,positive
giảng viên cần giảng giải các slide chậm lại và giải kỹ các ví dụ cơ bản .,negative
bài tập rất tốt .,positive
cho sinh viên biết điểm thi giữa kỳ và điểm thi speaking ngay khi có thể .,negative
giảng viên vui vẻ .,positive
phải thực hành nhiều hơn nữa .,negative
nhiều tiết học thú vị .,positive
chưa tận dụng thời gian hiệu quả .,negative
"giảng viên giảng hay , dễ tiếp thu .",positive
nhất thiết phải đảm bảo yêu cầu về cơ sở vật chất phù hợp với môn học .,negative
"thầy rất tốt , và truyền đạt đầy đủ kiến thức tới sinh viên .",positive
"cần thêm thiết bị để làm các bài tập thực hành về ảo hóa , quản trị .",negative
"năng nổ , nhiệt tình .",positive
"thầy thực hành vào lớp đúng một buổi , chưa đầy 2 tiết và chỉ để giao lưu , trao đổi .",negative
luôn yêu cầu sinh viên nắm vững kiến thức nền nhất trước khi thực hành .,positive
một số phòng thì quạt đã bị hỏng .,negative
"thầy vui vẻ , nhiệt tình và dạy dễ hiểu .",positive
tăng cường những tiết làm bài tập và phân tích về thực tiễn hơn .,negative
"thầy vui vẻ , tận tâm , sẵn sàng giải đáp thắc của sinh viên , khả năng truyền đạt tốt .",positive
"kiến thức rất nhiều , thời giang giảng dạy hơi ít .",negative
thích cách cô dạy .,positive
"phần thực hành còn sơ sài , chưa hỗ trợ tốt cho lý thuyết .",negative
cần có nhiều người như cô .,positive
"cô nhiệt tình quá nên nhiều cái cô giảng đi giảng lại buồn ngủ quá , mà tốn thời gian nữa , nhiều bạn vẫn chưa hiểu thì nên về nhà tự học thêm chứ cô giảng kỹ quá đâm ra dư thừa .",negative
hòa đồng .,positive
cập nhật chương trình học .,negative
hết mình .,positive
"cô dạy khá nhiệt tình , tuy nhiên lý thuyết dạy cô còn hay nhầm lần , làm sinh viên mơ hồ .",negative
giảng dạy ngắn gọn dễ hiểu 10 fraction 10 điểm cho thầy luôn .,positive
"đề cương hiện tại thầy ra khá là mù mờ , rất tốn thời gian để xác định ý nghĩa thực sự của câu hỏi .",negative
"thầy dạy rất nhiệt tình , dặn dò đồ án , thi cử rất kỹ .",positive
"giảng viên dạy không hay , đề tài cô đưa ra không hấp dẫn .",negative
cô quá tận tụy .,positive
thầy wzjwz114 nên quan tâm tất cả học sinh hơn chút nữa !,negative
"sau giờ học thầy còn hỏi về tình hình buổi học có nhanh hay chậm quá không , có chỗ nào chưa rõ , tình hình thầy trợ giảng dạy sao .",positive
"môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 , mong trường nhanh chóng giải quyết !",negative
"sôi nổi , vui tính .",positive
hy vọng sẽ có thầy cô khác dạy .,negative
"cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt .",positive
bài tập thực hành không có sức lôi cuốn sinh viên phải thực hiện .,negative
"cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên .",positive
lượng kiến thức cần học quá dài và khó tiếp thu .,negative
"hòa đồng , vui vẻ .",positive
"những đồ án thầy cho deadline được đòi hỏi quá nhiều , học thầy căng thẳng , thầy ít khi vui vẻ trong giờ học .",negative
"thầy dạy khá kỹ , nhiệt tình .",positive
chưa làm rõ nội dung giảng dạy nên có một số phần hơi khó tiếp thu .,negative
"thầy wzjwz220 dạy rất nhiệt tình , giảng giải từng vấn đề trọng điểm rất cụ thể và rõ ràng giúp chúng em hiểu rõ , đồng thời có thể nhớ được những gì mình đã được học ngay tại lớp .",positive
"cô không nên nhắc đi nhắc lại một nội dung quá ba lần  làm cho những bạn hiểu rồi nghe đi nghe lại cảm thấy buồn ngủ , mà chưa chắc những bạn chưa hiểu có nghe hay không .",negative
cách giảng dạy của giáo viên khá hay .,positive
"tuy nhiên cách truyền đạt của thầy vẫn chưa dễ hiểu lắm , nên nói ít lý thuyết hơn .",negative
"thầy dạy tốt , cần phát huy như thế .",positive
học có 3 buổi thôi nhưng em không thể đi buổi nào được vì trùng với lịch môn wzjwz149 .,negative
em mong mình sẽ lại được học thầy ở các môn quan trọng khác .,positive
cả kỳ học được có 5 - 6 buổi .,negative
giáo viên nhiệt tình đối với sinh viên .,positive
"đồ án khó , liên quan tới nhiều nội dung chưa được học .",negative
thầy có kiến thức sâu rộng về môn học .,positive
thầy bắt chơi hết game không để mất máu thì khó quá .,negative
"thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài .",positive
nhưng em chỉ không hài lòng về chương trình học theo outcome thôi ạ .,negative
dạy dễ hiểu tận tình .,positive
cô dạy hơi chán .,negative
"có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì ?",positive
"phương pháp giảng dạy của thầy giúp sinh viên chủ động doubledot có các bài tập trên lớp , làm việc theo nhóm .",negative
chịu khó .,positive
"tạo group lớp để thảo luận , giải đáp các thắc mắc rất hiệu quả và tốt !",negative
"thầy giảng rất hay , nhiệt tình , rất dễ hiểu .",positive
nên tập trung vào chuyên môn trong mỗi buổi dạy .,negative
cách truyền đạt kiến thức của thầy .,positive
không có thực hành môn này .,negative
"giảng dạy cụ thể , có nhiều dẫn chứng minh hoạ .",positive
nửa đầu tiên hơi có sự chênh lệch kiến thức dạy học giữa lớp sáng và chiều .,negative
và đưa ra các gợi ý về nhà tìm hiểu những thứ bên lề giúp ích trong việc học .,positive
giải bài cần chi tiết hơn .,negative
"thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên .",positive
"vậy em mong nhà trường giải quyết giúp em , một là không để điểm tổng kết vào học kỳ này , hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em .",negative
"giảng viên tận tâm , nhiệt huyết .",positive
giảng khá dài dòng và khó hiểu .,negative
"giáo viên giảng dễ hiểu , nhiệt tình .",positive
các bài lab chưa có ứng dụng thực tiễn .,negative
thầy truyền cảm hứng học cho các em cũng như sự chân thành truyền đạt của thầy thật quý báu .,positive
"vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra , và thế là bạn kia rớt .",negative
"giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .",positive
"giảng viên chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng .",negative
cô cực kỳ nhiệt tình .,positive
phòng máy cần được nâng cấp nhiều máy không hoạt động được .,negative
"dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .",positive
làm sinh viên không thoải mái học tập .,negative
"phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .",positive
chấm điểm khó .,negative
học vui .,positive
cần có những bài tập cụ thể cho từng tuần .,negative
giỏi .,positive
"sinh viên đã chọn ngành , chuyên ngành rồi mới học giới thiệu ngành .",negative
"giảng viên truyền đạt tận tâm , dễ hiểu .",positive
"giọng nói của thầy có tính ổn định quá cao , cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ .",negative
cùng sinh viên giải nhiều bài tập .,positive
giờ lên lớp ít .,negative
dễ hiểu .,positive
"thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn , giúp sinh viên thảo luận nhiều hơn .",negative
đảm bảo giờ lên lớp hiệu quả .,positive
nếu có thì cũng xin xem lại chất lượng môn này .,negative
"dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả .",positive
mong thầy dạy nhiều môn hơn nữa .,negative
giảng viên nhiệt tình với các bài trên lớp .,positive
máy chiếu rất mờ .,negative
giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự .,positive
mong trường xem lại phương pháp dạy của thầy .,negative
cô rất tận tâm giảng dạy .,positive
copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao .,negative
cô nhiệt tình trong việc giảng dạy và giúp đỡ sinh viên .,positive
không đến lớp làm sinh viên đi học rồi phải tự đi về .,negative
"cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .",positive
giảng viên phải giảng kỹ về những công thức và không nên cho làm bài tập một cách khuôn khổ không có sáng tạo .,negative
thầy rất tâm huyết với sinh viên .,positive
cần tăng cường chất lượng phòng máy .,negative
nhiệt tình hướng dẫn .,positive
dạy hơi lâu về kiến thức .,negative
"thầy dạy nhiệt tình , cám ơn thầy .",positive
"đây là một môn khó , do đó cần liên hệ với thực tiễn để sinh viên có thể hiểu rõ ý nghĩa của môn học .",negative
khi được học với thầy wzjwz80 em cảm thấy hài lòng hơn hẳn những giảng viên trước .,positive
"trong buổi học thầy hay nói lan man nhiều chủ đề khác , tuy thu hút được sự tập trung và chú ý của sinh viên nhưng thường không liên quan hoặc ít liên quan đến môn học .",negative
thầy dạy tận tâm với sinh viên .,positive
thực hành quá khó hầu như chưa sinh viên nào có kinh nghiệm lại đi cho một dự án rồi tự sinh viên làm thử hỏi sao sinh viên có thể làm được .,negative
"thầy giảng cặn kẽ , dễ hiểu !",positive
"chủ yếu là đọc slide , đôi khi gây khó hiểu , nhàm chán mặc dù thầy dạy rất tận tâm .",negative
cô dạy rất tận tậm và yêu mến học sinh .,positive
"ít tương tác với sinh viên khi dạy , không thông báo cụ thể đồ án phải làm những gì , không thông báo ngày báo cáo cũng như hỏi han tiến độ đồ án .",negative
lượng kiến thức đầy đủ .,positive
dạy lướt nhanh lý thuyết .,negative
giảng viên dạy tận tình .,positive
em thật sự không nắm được nội dung và yêu cầu của môn học .,negative
cung cấp nhiều kiến thức thực tế và các kiến thức khác ngoài môn học giúp sinh viên có cái nhìn tổng quan hơn về môn học .,positive
"môn này cần tăng lên 4 tín chỉ thay vì là 3 vì mạng truyền thông và di động có kiến thức khá rộng , môn này không có thực hành nên có thực hành vì mạng di động mà không thực hành thì khá trừu tượng .",negative
"giảng viên gần gũi với sinh viên , giải đáp các thắc mắc của sinh viên .",positive
nội dung thầy dạy bị rời rạc .,negative
thầy đi rất đúng giờ và nhiệt tình .,positive
cần tăng cường giảng giải lý thuyết .,negative
"đảm bảo số ngày lên lớp , số tiết dạy .",positive
các bài thực hành theo ý kiến chủ quan của sinh viên thì hơi quá khó nhất là 1 - 2 bài gần cuối .,negative
"nhiệt tình , thân thiện .",positive
"giảng viên nói suông lý thuyết , không có minh hoạ cụ thể trực tiếp .",negative
"hướng dẫn cụ thể , rõ ràng .",positive
"thầy nên phân 2 - 3 nhóm làm chung đề tài seminar , như vậy những buổi seminar sẽ có phản biện và trở nên thú vị hơn .",negative
"cô dạy dễ hiểu , cho điểm rẻ , điểm danh công bằng , giảng dạy có mạch tạo cảm hứng học .",positive
nên hướng dẫn các bài tập thực hành trước khi cho sinh viên làm .,negative
"thầy giảng bài rất hay , dễ hiểu .",positive
chưa tận dụng tốt thời gian lên lớp .,negative
"những bài ôn tập không quá "" trên trời "" mà đi thẳng vào vấn đề .",positive
nên bỏ hoặc là tâm huyết với seminar thì tốt hơn .,negative
thầy luôn hỗ trợ và dạy bù kịp thời cho sinh viên .,positive
"tính cách của thầy hoàn toàn chẳng ra một người thầy học cao , từng đi du học gì hết .",negative
"thầy giảng dạy hay , dễ hiểu , trình bày có chiều sâu .",positive
kiểm tra vở bài tập .,negative
"thầy dạy tận tâm , nhiệt tình , vui vẻ .",positive
hy vọng thầy cho nhiều bài tập hơn .,negative
mọi thứ đều tuyệt vời .,positive
tuy năm 3 - 4 nhưng nhiều bạn vẫn chưa biết cách báo cáo đồ án như thế nào là hợp lý và hiệu quả nhất .,negative
dạy kỹ bài tập .,positive
nâng cấp trang thiết bị phòng học doubledot máy chiếu và quạt .,negative
"cô nhiệt tình giúp đỡ , tận tâm với công việc .",positive
"giảng viên cần quan tâm đến sinh viên nhiều hơn nữa , lớp học đông giảng viên chưa quan tâm nhiệt tình .",negative
"bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt .",positive
cần phân bổ số lượng bài tập phù hợp với nội dung lý thuyết .,negative
tận tình và up tài liệu trên module nhiều rất tiện việc theo dõi và cả song ngữ .,positive
không đồng ý với việc thi lập trình trên giấy .,negative
dạy dễ hiểu và hiệu quả .,positive
nên cập nhật những nội dung mới vào môn học .,negative
"đem nhiều hình thức như học từ vựng qua một số hình ảnh , học ngữ pháp qua một số ví dụ cơ bản và một số dẫn chứng thực tế , luyện nói thường xuyên và hỗ trợ sinh viên tự tin khi nói tự tin trình bày vấn đề , luyện nghe thường xuyên hỗ trợ sinh viên có thể hiểu được vấn đề của bài nghe , hỗ trợ các phương pháp đọc viết và một số kỹ năng trong giao tiếp .",positive
giảng viên giảng bài khó hiểu nên sinh viên tự học là chính .,negative
"vui tính , hòa đồng với sinh viên .",positive
"thầy nói nhiều , làm việc hơi thiếu chuyên nghiệp , cho học quá nhiều quá lâu dưới trời nắng nóng , tập luyện quá sức , mong thầy giảm bớt thời lượng học lại ạ .",negative
"giảng viên nhiệt tình , đúng giờ , thân thiện .",positive
"không hài lòng , dạy cái gì cũng sơ sài , sinh viên hỏi sâu vô thì không biết , lảng tránh vấn đề .",negative
giảng viên dạy trọng tâm môn học .,positive
"không đảm bào giờ học trên lớp , sinh viên hỏi trả lời không thỏa mãn theo yêu cầu .",negative
cô dạy rất tốt .,positive
em không hài với phương pháp dạy của thầy .,negative
giảng viên giảng dạy tận tình .,positive
cần thêm code demo hướng dẫn phương pháp .,negative
thầy hơi khó tính nhưng dạy khá hay .,positive
quá mất thời gian cho những buổi thực hành đầu tiên .,negative
"giảng viên giảng hay , dễ hiểu , dễ vận dụng .",positive
giảng viên cần bồi bổ thêm sức khỏe colonsmile .,negative
"bài thực hành phong phú và đa dạng , tiếp xúc được với công nghệ mới .",positive
đôi khi diễn đạt khó hiểu .,negative
"tận tâm trong giảng dạy , không phiền hay trách khi sinh viên không nhớ kiến thức cũ .",positive
"giảng khó hiểu , không có tâm .",negative
"đảm bảo thời gian dạy , bài tập nhiều để rèn luyện .",positive
"giáo viên giảng dạy không hề dễ hiểu , không truyền đạt được kiến thức .",negative
"hệ thống chấm điểm thực hành wecode rất tiện lợi , hiệu quả .",positive
một số giáo viên lướt bài qua nhanh và có những phần chưa học tới .,negative
"giảng viên gần gũi với học sinh , tạo không khí sôi nổi trong giờ lên lớp .",positive
hơi khó hiểu ạ .,negative
nhưng buổi thực hành hết sưc bổ ích và tính ứng dụng cực cao .,positive
thêm thời lượng môn học .,negative
"giáo viên tận tâm chỉ dạy , nhiệt tình , giúp đỡ sinh viên .",positive
thầy wzjwz247 đôi lúc nhìn hơi bị bí hiểm em cảm thấy sợ vì điều này .,negative
"giảng bài nhiệt tình và nội dung khá dễ hiểu , bổ ích .",positive
cách dạy hơi nhanh .,negative
vậy là được .,positive
"cần giảng kỹ hơn phần lý thuyết , đi sâu chậm hơn một chút .",negative
giảng viên tạo điểu kiện sinh viên hoạt động .,positive
kiến thức còn kỳ kỳ .,negative
dạy rất kỹ .,positive
cô dạy hơi nhanh về ngữ pháp .,negative
"sự nhiệt huyết , và tận tâm .",positive
"bởi học kỳ này tiết học thực hành của môn học bị trễ nhiều tuần , giảng viên thực hành phải đắp giờ học bù và bài tập nhiều hơn dự kiến .",negative
"thầy vui tính , tận tâm !",positive
thầy wzjwz313 dạy rất nhiệt tình còn thầy wzjwz314 chưa giảng giải kỹ lắm và một số thao tác của thầy wzjwz314 còn hơi nâng cao với tụi em .,negative
"cô dạy nhiệt tình , thoải mái , vui vẻ và tận tình .",positive
"cô dạy hơi khó hiểu , dạy nhanh .",negative
"cô rất vui vẻ , phong cách dạy rất thoải mái , dễ hiểu .",positive
"thầy rất nhiệt tình nhưng nhiều lúc giải bài tập hơi nhanh , đối với em thấy vậy .",negative
"giảng viên vui tính , nhiệt tình và tận tâm với công việc .",positive
nên thống nhất hình thức thi thực hành của môn học .,negative
thầy dạy rất có tâm huyết với học sinh .,positive
"tiết học thiếu không khí vui tươi , nhiệt tình từ sinh viên .",negative
nói chung em rất thích thầy colonsmile .,positive
em mong muốn sẽ cho sinh viên được thực hành nhiều hơn để có thể áp dụng những kiến thức trong học tập vào đời sống hằng ngày .,negative
"nghiêm túc trong việc dạy , vui tính .",positive
"mong khi lên lớp thầy tập trung vào môn học hơn , không đưa ra những ví dụ lạc đề và những chuyện không liên quan trong giờ học .",negative
"vui vẻ , khá chăm lo cho sinh viên .",positive
"cần có các phần mềm , thiết bị mô phỏng những bài lý thuyết đã học để sinh viên có được một cái nhìn trực quan , sinh động và dễ hiểu hơn .",negative
"thầy dễ tính , giảng dễ hiểu .",positive
thầy cứ mặc định học sinh thông minh .,negative
thầy dạy sửa bài và cho nhiều bài tập .,positive
nâng cao cơ sở vật chất .,negative
"thầy nhiệt tình , tận tâm với sinh viên .",positive
lý thuyết đi nhanh làm tụi em hiểu bài dựa trên ví dụ .,negative
tốt và nhiệt tình trong giảng bài .,positive
cách tính điểm chưa công bằng cho các thành viên trong nhóm đồ án .,negative
thầy dạy quá tốt không ý kiến .,positive
thà sinh viên ở nhà tự thực hành vui hơn .,negative
giáo viên thường xuyên liên lạc trao đổi với sinh viên .,positive
"khó tiếp thu , trình bày quá nhanh không kịp nghe .",negative
"giảng viên nhiệt tình , giải thích kỹ càng .",positive
nên tăng thêm nguồn tài liệu cho sinh viên tiếp cận .,negative
cảm ơn boss .,positive
nâng cao chất lượng cơ sở vật chất .,negative
"cô dạy nhiệt tình , tận tâm với sinh viên .",positive
"em có phản ánh thế này doubledot thực hành là học cách tuần , trong khi đó thì bài thực hành mỗi tuần mỗi khác .",negative
"thầy giảng tận tâm , nhiệt tình .",positive
lịch học bù đôi khi cập nhật trễ .,negative
cô rất sâu sát đến từng bạn .,positive
"truyền đạt chưa mạch lạc , rõ ràng , đôi khi còn nhầm lẫn .",negative
cô nhiệt tình giảng dạy dù lúc cô hỏi không bạn nào thèm trả lời câu hỏi của cô .,positive
"giảng viên lý thuyết giảng bài không được hay , dễ gây buồn ngủ , không có gì đặc biệt ngoài việc chỉ toàn đọc lý thuyết từ trong slide ra .",negative
"thầy nhiệt tình , ân cần .",positive
giảng dạy hơi nhanh .,negative
"luôn giải đáp thắc mắc của sinh viên , dạy dễ hiểu .",positive
nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ .,negative
thầy dạy dễ tiếp thu .,positive
"đôi khi còn khô cứng , hay giảng dạy thuật toán qua code .",negative
"thầy cho bài tập để sinh viên không quên kiến thức trong kỳ quân sự , thường xuyên cho bài tập không ngừng giải thích và chỉ rõ những cái các chỗ sai của sinh viên trong quá trình làm bài tập .",positive
dễ gây buồn ngủ .,negative
thầy luôn đến sớm hơn sinh viên .,positive
em nghĩ nên có giờ giao tiếp bằng tiếng anh riêng cho sinh viên để cải thiện được khả năng giao tiếp của sinh viên .,negative
cô rất nhiệt tình .,positive
"em không hài lòng về thời gian lên lớp đúng giờ của thầy , sau đợt học quân đội mấy tuần liền sinh viên bọn em tới học rồi chờ hơn 1 tiếng rồi về .",negative
vận dụng được một số kiến thức để áp dụng những môn học sau .,positive
có thể hai thầy chưa nhất quán được nội dung phần thực hành .,negative
có thông báo cho sinh viên rất đầy đủ .,positive
"cách dạy rất buồn ngủ , không tạo được hung thú cho sinh viên .",negative
"tận tâm , nhiệt tình , hăng say .",positive
"nên khuyến khích mấy môn khác đều như môn này , thầy có đọc được ý kiến này thì thầy nói mấy thầy trong khoa cứ cho đồ án sinh viên làm , khỏi làm mấy bài lab chi cả , chán òm mà có hiểu được gì đâu .",negative
cô quá dễ thương .,positive
"nhưng đổi lại khi được học với thầy thì lại là cảm giác khác , áp lực , thiếu tự tin , mệt mỏi , sau mỗi buổi học là một cơn đau đầu kéo dài .",negative
"giảng viên đảm bảo giờ lên lớp , dạy kỹ càng và rất dễ hiểu .",positive
"rồi trong thời gian sinh viên báo cáo thì không lắng nghe và góp ý , mà hỏi những câu ví dụ như doubledot "" chỉ có vậy thôi hả ? còn gì nữa không ? dotdotdot "" .",negative
"thầy dạy rất hay , em hài lòng về cách giảng dạy của thầy .",positive
thầy dạy hay kêu sinh viên uống bia !,negative
thầy có nhiều kiến thức hay .,positive
"nói khó nghe , diễn đạt khó hiểu .",negative
giảng viên truyền đạt kiến thức sát với thực tiễn giúp dễ hiểu .,positive
giảng viên cần chú ý nhiều vào phân bổ thời lượng giảng dạy .,negative
"vui vẻ với sinh viên , cung cấp tài liệu đây đủ cho môn học .",positive
"phòng thực hành có rất nhiều máy bị hư hỏng , chúng em không thể sử dụng chuột được , visual thì phiên bản cũ quá , không còn phù hợp cho học tập nữa .",negative
tích cực giảng dạy thường xuyên giúp đỡ sinh viên .,positive
thầy đọc slide nhiều hơn là giảng .,negative
nhiệt tình vui vẻ .,positive
tài liệu chính thức của trường chưa có .,negative
chúc thầy sẽ những thành công trong việc giảng dạy sắp tới .,positive
cần cung cấp nhiều tài liệu .,negative
quan tâm tới học sinh .,positive
"thầy quá thụ động , ít ra là người thầy phải năng động chứ .",negative
thầy rất tốt rất nhiệt tình .,positive
số lượng sinh viên nên giảm xuống khoảng 10 người fraction lớp .,negative
